Date,Open,High,Low,Close,Adj Close,Volume,GDP,Inflation,Unemployment,Interest Rate,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,grossProfit,totalRevenue,operatingIncome,investmentIncomeNet,interestExpense,netIncome_x,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,Sentiment
07-06-2010,9.224642754,9.255356789,8.948213577,8.962142944,7.577067852,886942000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
08-06-2010,9.044285774,9.064286232,8.77321434,8.904643059,7.528454781,1000770400,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
09-06-2010,8.981071472,8.996429443,8.660357475,8.685713768,7.343360424,854630000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
10-06-2010,8.744285583,8.963570595,8.649999619,8.946785927,7.564086437,776356000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
11-06-2010,8.865357399,9.066429138,8.834643364,9.053929329,7.654669285,545759200,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
14-06-2010,9.141428947,9.255356789,9.071785927,9.081428528,7.677917957,602960400,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
15-06-2010,9.130000114,9.280357361,9.125,9.274642944,7.841274261,585074000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
16-06-2010,9.324999809,9.5625,9.308214188,9.544643402,8.069540977,783678000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
17-06-2010,9.66428566,9.746429443,9.625,9.709643364,8.209044456,872855200,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
18-06-2010,9.723214149,9.821429253,9.693571091,9.78821373,8.275472641,784621600,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
21-06-2010,9.917499542,9.964642525,9.597499847,9.648928642,8.157717705,776490400,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
22-06-2010,9.720000267,9.856071472,9.696429253,9.780357361,8.268830299,717262000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
23-06-2010,9.806428909,9.809286118,9.567856789,9.677499771,8.181869507,768457200,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
24-06-2010,9.678570747,9.757143021,9.574999809,9.607143402,8.122385979,714277200,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
25-06-2010,9.645000458,9.652500153,9.493213654,9.524999619,8.052934647,549942400,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
28-06-2010,9.533213615,9.633929253,9.447142601,9.58214283,8.101246834,584948000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
29-06-2010,9.43285656,9.442500114,9.08214283,9.148928642,7.734989166,1133344800,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
30-06-2010,9.168213844,9.213213921,8.928929329,8.983214378,7.594882011,739452000,14980.193,217.403,9.9,0.2,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
01-07-2010,9.08214283,9.100000381,8.686429024,8.874285698,7.502789497,1022896000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
02-07-2010,8.946070671,8.96178627,8.685713768,8.819286346,7.456289768,693842800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
06-07-2010,8.964285851,9.028571129,8.791428566,8.87964344,7.507318974,615235600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
07-07-2010,8.946070671,9.241786003,8.919643402,9.238213539,7.810471535,654556000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
08-07-2010,9.374285698,9.389286041,9.103214264,9.217499733,7.79295826,738144400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
09-07-2010,9.174642563,9.282142639,9.112856865,9.272143364,7.839161396,433322400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
12-07-2010,9.233214378,9.35178566,9.102143288,9.188928604,7.76880455,562878400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
13-07-2010,9.154286385,9.157142639,8.801071167,8.992856979,7.603033543,1190924000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
14-07-2010,8.906429291,9.135713577,8.892856598,9.026070595,7.631114006,812047600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
15-07-2010,8.865357399,9.177499771,8.83214283,8.98035717,7.592469215,824866000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
16-07-2010,9.042142868,9.106071472,8.871786118,8.925000191,7.545665741,1039858400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
19-07-2010,8.924285889,8.924285889,8.557143211,8.770713806,7.415224075,1024478000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
20-07-2010,8.675000191,9.032142639,8.571785927,8.996070862,7.605754375,1074950800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
21-07-2010,9.467499733,9.469642639,9.071429253,9.079999924,7.676706314,1185671200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
22-07-2010,9.202857018,9.285714149,9.118213654,9.250714302,7.821042061,645318800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
23-07-2010,9.181785583,9.299285889,9.152856827,9.283571243,7.848821163,533388800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
26-07-2010,9.285714149,9.28928566,9.203928947,9.260000229,7.828891754,420551600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
27-07-2010,9.316785812,9.45714283,9.29642868,9.431428909,7.973828316,584771600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
28-07-2010,9.416786194,9.499643326,9.294643402,9.319999695,7.879618645,519985200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
29-07-2010,9.311071396,9.380356789,9.146429062,9.218214035,7.793566227,643806800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
30-07-2010,9.138929367,9.274999619,9.103570938,9.1875,7.767598152,448210000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
02-08-2010,9.301428795,9.378213882,9.272143364,9.35178566,7.906491756,428055600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
03-08-2010,9.321785927,9.402142525,9.265000343,9.354642868,7.90890646,417653600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
04-08-2010,9.387143135,9.438570976,9.296786308,9.39214325,7.940610886,420375200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
05-08-2010,9.347499847,9.39928627,9.305356979,9.346428871,7.901965618,289097200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
06-08-2010,9.277856827,9.338929176,9.201070786,9.288928986,7.853348255,444897600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
09-08-2010,9.338570595,9.362500191,9.270357132,9.348214149,7.9034729,303128000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
10-08-2010,9.280357361,9.301786423,9.198213577,9.264642715,7.832818985,451920000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
11-08-2010,9.121429443,9.131786346,8.921786308,8.935357094,7.554422855,620054400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
12-08-2010,8.810357094,9.03928566,8.789999962,8.992500305,7.602735519,534920400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
13-08-2010,8.987500191,8.995714188,8.896071434,8.896429062,7.521508217,354869200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
16-08-2010,8.842143059,8.928929329,8.80785656,8.844285965,7.477424622,318430000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
17-08-2010,8.931428909,9.093929291,8.899999619,8.998929024,7.608166695,422640400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
18-08-2010,9.012857437,9.095356941,8.984999657,9.03821373,7.641384602,339696000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
19-08-2010,9.029999733,9.052857399,8.881428719,8.924285889,7.545059681,426706000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
20-08-2010,8.906785965,9.068571091,8.892856598,8.915714264,7.53781271,384230000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
23-08-2010,8.992500305,9.0,8.758929253,8.778571129,7.42186594,414041600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
24-08-2010,8.666786194,8.678570747,8.52321434,8.568928719,7.244622707,602565600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
25-08-2010,8.501428604,8.713929176,8.471428871,8.674642563,7.333999634,596867600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
26-08-2010,8.76607132,8.776785851,8.581428528,8.581428528,7.25519371,466505200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
27-08-2010,8.633929253,8.664643288,8.412857056,8.629285812,7.29565239,548391200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
30-08-2010,8.598570824,8.776785851,8.595713615,8.660714149,7.322224617,383289200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
31-08-2010,8.637499809,8.734286308,8.583929062,8.682143211,7.340341568,420786800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
01-09-2010,8.838213921,8.980713844,8.795714378,8.940357208,7.558649063,697037600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
02-09-2010,8.973570824,9.006071091,8.87749958,9.006071091,7.614210129,415427600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
03-09-2010,9.110357285,9.242142677,9.089285851,9.241786003,7.813492298,520788800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
07-09-2010,9.165714264,9.268928528,9.151785851,9.207500458,7.784506321,342557600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
08-09-2010,9.277856827,9.442500114,9.253570557,9.390000343,7.938799381,526551200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
09-09-2010,9.465714455,9.5185709,9.390000343,9.395357132,7.943332672,438575200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
10-09-2010,9.399642944,9.446429253,9.33571434,9.407500267,7.953594685,387542400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
13-09-2010,9.493571281,9.581428528,9.491429329,9.537142754,8.063201904,388780000,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
14-09-2010,9.507499695,9.613213539,9.48285675,9.573571205,8.093999863,408150400,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
15-09-2010,9.577500343,9.656429291,9.565713882,9.650713921,8.159218788,429368800,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
16-09-2010,9.651429176,9.881071091,9.625,9.87749958,8.35095787,652103200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
17-09-2010,9.917499542,9.927143097,9.77428627,9.834643364,8.314724922,634477200,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,-1
20-09-2010,9.859999657,10.13500023,9.85178566,10.1153574,8.552060127,658677600,15141.607,217.605,9.4,0.18,47501000000.0,31555000000.0,5263000000,17222000000.0,42905000000.0,11740000000.0,0,326000000,8235000000,1144000000,-17434000000,663000000.0,1
